SrcAddr,DstAddr,SrcMac,DstMac,Sport,Dport,State,Proto,SrcRate,DstRate
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55916,80,sSE,tcp,20000,10000
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55930,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34788,80,sSE,tcp,17241.37891,8620.689453
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56108,80,sSE,tcp,21276.5957,10638.29785
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36356,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38312,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,54004,80,sSE,tcp,28169.01367,14084.50684
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35978,80,sSEfF,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51360,f,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52216,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37438,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55802,80,sSE,tcp,22222.22266,11111.11133
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54360,80,sSEfFR,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51518,fR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53150,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53570,80,sSEfFR,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51478,fR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35654,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52902,80,sSE,tcp,24096.38672,12048.19336
192.168.100.3,52.64.239.193,00:50:56:be:26:db,00:50:56:be:b5:f6,41307,8883,E,tcp,0.598925,0.598925
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33286,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36474,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,32990,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54114,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54434,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38742,80,sSE,tcp,12.990725,8.660483
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54516,80,sSE,tcp,0.396418,0.396418
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52196,80,sSE,tcp,22471.91016,11235.95508
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56450,80,sSEfFR,tcp,95.910988,95.910988
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37568,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,32992,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33020,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52384,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55120,80,sSE,tcp,10563.37988,7042.253418
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53764,80,sSE,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51314,fR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52406,80,sSE,tcp,24096.38672,12048.19336
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55528,80,sSE,tcp,28985.50586,14492.75293
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35874,80,sSE,tcp,1.051896,0.525948
192.168.100.5,192.168.100.3,ae:bb:10:44:55:60,fa:cb:34:12:44:59,,,E,tcp,48.03133,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36026,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33808,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33904,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56044,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38842,80,sSE,tcp,16260.16211,8130.081055
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56726,80,sSE,tcp,6896.551758,3448.275879
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52522,80,sSE,tcp,20833.33203,10416.66602
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53508,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53738,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55502,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35470,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55008,80,sSE,tcp,10204.08203,6802.721191
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54004,80,sSE,tcp,25974.02734,12987.01367
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55616,80,sSE,tcp,20618.55664,10309.27832
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54958,80,sSE,tcp,19607.84375,9803.921875
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36118,80,sSE,tcp,10050.25098,5025.125488
192.168.100.7,192.168.100.3,fa:cb:34:12:44:59,ba:ba:ca:6a:00:12,365,565,REQ,udp,42.966587,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35522,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35568,80,R,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38524,80,sSE,tcp,19607.84375,9803.921875
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38016,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,32928,80,sSE,tcp,0,0
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,54408,80,sSE,tcp,7168.458984,3584.229492
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34594,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53174,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55160,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38392,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53684,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35556,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56268,80,sSEfFR,tcp,0.330366,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37566,80,sSE,tcp,16260.16211,8130.081055
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52244,80,sSE,tcp,23255.81445,11627.90723
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55432,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54714,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55986,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34364,80,R,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33780,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,32826,80,sSEfF,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51588,EfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,60106,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52204,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54994,80,sSE,tcp,25000,12500
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,51814,80,E,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,51810,80,E,tcp,0.303391,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51410,f,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52384,80,sSE,tcp,23529.41211,11764.70606
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37712,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54962,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37526,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55130,80,sSE,tcp,13888.88867,9259.258789
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35360,80,sSE,tcp,3.252403,2.168268
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54760,80,sSE,tcp,21505.375,10752.6875
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37118,80,sSEfF,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51626,EfF,tcp,0,0
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,53292,80,sSE,tcp,18691.58789,9345.793945
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35312,80,sSE,tcp,3.247446,2.164964
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36778,80,sSE,tcp,1.772098,0.221512
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34622,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55312,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33570,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54768,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38054,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54410,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35280,80,sSE,tcp,1.844931,0.230616
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36092,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34718,80,sSE,tcp,3.011561,2.007708
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54322,80,sSE,tcp,1255.492798,627.746399
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51624,E,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55276,80,sSEfF,tcp,0,0
192.168.100.46,192.168.100.5,be:ff:34:42:10:01,ae:bb:10:44:55:60,80,80,E,tcp,79.996162,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34050,80,sSE,tcp,14.515824,4.838608
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54660,80,sSE,tcp,25000,12500
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,60496,80,ER,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33306,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33350,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54298,80,sSE,tcp,26315.79102,13157.89551
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35382,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56478,80,sSE,tcp,11494.25293,7662.834961
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,60324,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53176,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36688,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55828,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,60492,80,E,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34992,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,32940,80,sSE,tcp,17094.01758,8547.008789
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,54046,80,sSE,tcp,27777.77734,13888.88867
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52488,80,sSE,tcp,24096.38672,12048.19336
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36646,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52118,80,sSE,tcp,10.63943,10.63943
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35574,80,sSEfF,tcp,0,0
192.168.100.46,192.168.100.5,be:ff:34:42:10:01,ae:bb:10:44:55:60,3456,80,CON,udp,79.939514,79.939514
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38012,80,sSE,tcp,16666.66797,8333.333984
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37822,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34240,80,sSE,tcp,18348.62305,9174.311523
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33916,80,sSE,tcp,17391.30469,8695.652344
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55346,80,sSE,tcp,6230.529785,3115.264893
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33324,80,sSE,tcp,0.272207,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33960,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52592,80,sSE,tcp,23809.52344,11904.76172
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35760,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53858,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33526,80,R,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51574,EfFR,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51716,EfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56442,80,sSE,tcp,0.69043,0.460286
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53140,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33012,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35120,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35350,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38834,80,sSE,tcp,18518.51758,9259.258789
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36404,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35990,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36482,80,sSE,tcp,1.450404,0.966936
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54162,80,sSE,tcp,23809.52344,11904.76172
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55684,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37958,80,sSEfF,tcp,0,0
192.168.100.46,192.168.100.5,be:ff:34:42:10:01,ae:bb:10:44:55:60,80,80,REQ,udp,79.982674,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53126,80,sSE,tcp,9868.421875,6578.947754
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37310,80,sSE,tcp,2.876054,1.917369
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37928,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,51880,80,sSE,tcp,20618.55664,10309.27832
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36152,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36708,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55890,80,sSE,tcp,0.919384,0.612922
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36264,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36620,80,sSE,tcp,17391.30469,8695.652344
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33262,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34136,80,sSE,tcp,13793.10352,6896.551758
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36188,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55068,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54476,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36302,80,sSE,tcp,0,0
192.168.100.46,192.168.100.5,be:ff:34:42:10:01,ae:bb:10:44:55:60,3456,80,CON,udp,79.963432,79.963432
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52648,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,32920,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37564,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34818,80,sSE,tcp,16393.44336,8196.72168
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51650,EfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53644,80,sSE,tcp,1.082185,0.721457
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35664,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38072,80,sSE,tcp,14285.71387,7142.856934
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54520,80,sSEfF,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52022,80,sSE,tcp,16528.92578,8264.462891
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,60592,80,ER,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53518,80,sSE,tcp,0,0
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,53566,80,sSER,tcp,1.897036,0.948518
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55736,80,sSE,tcp,20408.16406,10204.08203
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,53594,80,sSER,tcp,1.903029,0.951515
192.168.100.5,192.168.100.3,ae:bb:10:44:55:60,fa:cb:34:12:44:59,,,E,tcp,47.828869,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35150,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53562,80,sSE,tcp,25316.45703,12658.22852
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54490,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55516,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35584,80,sSE,tcp,17699.11523,8849.557617
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38214,80,sSE,tcp,18018.01758,9009.008789
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56638,80,sSE,tcp,21505.375,10752.6875
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54540,80,sSE,tcp,1.352921,0.901947
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53094,80,sSEfFR,tcp,0,0
192.168.100.3,192.168.100.147,00:50:56:be:26:db,00:50:56:be:89:ee,80,51290,f,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38624,80,sSEfFR,tcp,0.328983,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36034,80,R,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36518,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54156,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,54080,80,sSER,tcp,129.752182,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,54156,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,53958,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.3,00:50:56:be:bf:1a,00:50:56:be:26:db,53934,80,sSE,tcp,541.418518,360.945679
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,37458,80,R,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38294,80,sSE,tcp,17543.85938,8771.929688
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38204,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,33324,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,36954,80,sSEfFR,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34522,80,sSE,tcp,17699.11523,8849.557617
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,55882,80,sSEfFR,tcp,0,0
192.168.100.46,192.168.100.5,be:ff:34:42:10:01,ae:bb:10:44:55:60,80,80,E,tcp,80.194427,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35446,80,sSE,tcp,3.295512,2.197008
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,34372,80,sSE,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52772,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,32896,80,sSEfF,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,35830,80,R,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52984,80,sSE,tcp,0,0
192.168.100.148,192.168.100.7,00:50:56:be:bf:1a,00:50:56:be:26:d4,38838,80,sSER,tcp,15.746049,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,52208,80,sSEfFR,tcp,0,0
192.168.100.147,192.168.100.3,00:50:56:be:89:ee,00:50:56:be:26:db,56262,80,sSE,tcp,0,0
